time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.184993688726,4.09502248969,21.4588517244,0.270427877612,0.206558555149,0.0,-1.43601004191,4.11007360678,5.1387460707,0.0268066532709,0.0866872908549,0.0,447.5226400964523,446.69465458622926,446.5355132559224,447.83509850291057
3.4800000000000026,-0.275420112036,4.34677632485,21.7691068282,0.27228148521,0.211231060816,0.0,-1.57855781156,4.28151953793,5.20225797975,0.038018269812,0.0474083443892,0.0,474.02298321456635,470.9982693887522,471.67223346795527,472.537730452433
3.5400000000000027,-0.374133063559,4.60837926241,22.0815699883,0.274236097859,0.213976014753,0.0,-1.71204039679,4.43848271969,5.21266300809,0.0185323032239,0.0422066031794,0.0,456.8678679042732,456.4540037529492,458.17382405554446,456.62198849158915
3.6000000000000028,-0.48107432166,4.87960534279,22.3953832308,0.274938381608,0.216668744647,0.0,-1.85280092284,4.60213571749,5.24715905463,-0.00767343851059,0.0497478537967,0.0,465.63347018527776,466.22422863268037,466.8811785170935,464.83154764291595
3.660000000000003,-0.595855530537,5.15980635118,22.7083686165,0.27519845247,0.220276302565,0.0,-1.97352152553,4.73769573117,5.18564385154,0.0213376589692,0.0753938954456,0.0,433.61270178875776,435.76486986497,434.84880120848356,437.272861567428
3.720000000000003,-0.71783695057,5.44797743151,23.0171847307,0.27600937388,0.225072942264,0.0,-2.09291923656,4.86790567704,5.10819942449,-0.0106627280027,0.087763954202,0.0,429.56797418194697,430.62123511286495,431.4066111489895,428.6953396622608
3.780000000000003,-0.848105348587,5.74515926839,23.3256992461,0.275216551034,0.230340638289,0.0,-2.24972594282,5.03763764569,5.17478595639,-0.01887800009,0.0878567790752,0.0,476.81231050222993,476.8252229160265,478.73772588790314,478.11221581212095
3.840000000000003,-0.987255138857,6.05172361089,23.6355872177,0.273954835343,0.235351014617,0.0,-2.38900865666,5.18076019384,5.15450682048,-0.0257193999075,0.072963144613,0.0,452.08067087997523,450.8842091571683,451.49012851165656,450.93769121768054
3.900000000000003,-1.13464870984,6.36657491243,23.9434352639,0.27265497972,0.239765115192,0.0,-2.52447952532,5.31389994835,5.10697163442,-0.0145874124578,0.0747514207364,0.0,442.80223121046924,442.95358422060036,442.36172500817736,443.2776608611494
3.960000000000003,-1.29097517838,6.69013997036,24.251264995,0.271307355747,0.244679306033,0.0,-2.68672375593,5.47106590774,5.15329143273,-0.0469097512119,0.0933243673925,0.0,472.71246703062707,474.1467161409222,475.6512849024836,473.1687509328702
